InstrumentID,Ticker,Direction,Invested,NetProfit,Value,Username
6244,MARA,Buy,0.153122,67.007271,0.255623,ukjoehk
7888,HDSN,Buy,0.76275,-29.380671,0.538434,ukjoehk
1584,THC,Buy,2.002408,-0.166041,1.998286,ukjoehk
10411,REVG,Buy,0.300316,25.037571,0.375358,ukjoehk
10227,ACTG,Buy,0.76275,-2.814596,0.740986,ukjoehk
1029,PG,Buy,8.509757,16.750086,9.358641,bjorncrienen
1002,GOOG,Buy,9.172275,56.731656,13.54167,bjorncrienen
1012,CAT,Buy,9.718393,12.763786,10.322919,bjorncrienen
1043,PEP,Buy,10.06351,-9.476461,8.581227,bjorncrienen
9029,TEX,Buy,8.953478,-15.307419,7.142916,bjorncrienen
1024,KO,Buy,8.489919,-1.955192,7.840912,bjorncrienen
1014,CVX,Buy,4.203534,2.776043,4.069536,bjorncrienen
1022,JNJ,Buy,6.98897,-8.339942,6.034367,bjorncrienen
1583,MO,Buy,5.88944,7.271647,5.951102,bjorncrienen
1155,BABA,Buy,6.999764,8.964741,7.184686,bjorncrienen
1552,ABT,Buy,6.418055,2.981818,6.225903,bjorncrienen
2862,IS04.DE,Buy,24.925801,-1.25676,23.676678,tahelia
3020,TLT,Buy,24.928906,0.153208,24.017751,tahelia
3027,SSO,Buy,24.928812,4.703414,25.108842,tahelia
10632,L8I7.DE,Buy,24.928906,12.255849,26.920087,tahelia
1005,AMZN,Buy,1.464553,122.83,2.566259,haxorjimduggen
1013,CSCO,Buy,0.732276,34.25,0.773056,haxorjimduggen
1033,RTX,Buy,1.464553,34.535,1.549395,haxorjimduggen
1041,MA,Buy,1.098415,53.336667,1.324446,haxorjimduggen
1099,PDBC,Buy,2.196829,-9.531667,1.562841,haxorjimduggen
1137,NVDA,Buy,0.732276,890.555,5.703946,haxorjimduggen
1138,FDX,Buy,1.464553,37.0525,1.578388,haxorjimduggen
1211,BMW.DE,Buy,2.562968,-17.154286,1.669686,haxorjimduggen
1425,TLH,Buy,2.562968,-8.388571,1.846352,haxorjimduggen
1442,IB01.L,Buy,2.562968,0.568571,2.026876,haxorjimduggen
1459,CMCSA,Buy,0.732276,0.37,0.577964,haxorjimduggen
1524,UAL,Buy,0.732276,127.93,1.312497,haxorjimduggen
2312,0992.HK,Buy,1.464553,35.7225,1.563071,haxorjimduggen
2093,ULVR.L,Buy,0.732276,19.295,0.68694,haxorjimduggen
2916,IBCC.DE,Buy,2.929106,-1.33,2.272699,haxorjimduggen
2829,IQQI.DE,Buy,1.098341,-1.400093,0.8516,haxorjimduggen
2175,SMSN.L,Buy,1.464553,-14.1175,0.98908,haxorjimduggen
2654,GRG.L,Buy,1.464553,5.995,1.220709,haxorjimduggen
2040,IAG.L,Buy,2.196829,91.69,3.311445,haxorjimduggen
2339,0700.HK,Buy,3.295244,6.217778,2.752368,haxorjimduggen
1853,OC,Buy,1.098415,138.26,2.057971,haxorjimduggen
2402,9988.HK,Buy,4.02752,-25.161818,2.370188,haxorjimduggen
1765,HII,Buy,0.366138,0.8,0.29022,haxorjimduggen
2707,MONY.L,Buy,1.464553,-9.64,1.040646,haxorjimduggen
2841,PIN.L,Buy,0.732276,2.295,0.589049,haxorjimduggen
2444,SXR7.DE,Buy,1.830691,-2.9,1.397835,haxorjimduggen
2164,TW.L,Buy,1.464553,-10.8325,1.026912,haxorjimduggen
2937,IUSC.DE,Buy,2.196829,-18.443333,1.408892,haxorjimduggen
1892,MTB,Buy,1.464553,45.7175,1.67818,haxorjimduggen
1812,ABG,Buy,1.098415,53.21,1.323351,haxorjimduggen
2031,EZJ.L,Buy,2.196829,8.89,1.881075,haxorjimduggen
2772,MAB.L,Buy,0.732276,19.985,0.690914,haxorjimduggen
2913,IQQL.DE,Buy,1.098341,7.010467,0.924241,haxorjimduggen
2100,WTB.L,Buy,0.732276,6.86,0.615336,haxorjimduggen
1707,CBRE,Buy,1.098415,86.09,1.607352,haxorjimduggen
1922,WLK,Buy,1.098415,21.68,1.051011,haxorjimduggen
2394,03690.HK,None,0.0,0.0,0.095588,haxorjimduggen
6153,TMV.DE,Buy,3.661382,-29.629,2.026098,haxorjimduggen
100083,SGB,Buy,0.000952,0.0,0.000749,haxorjimduggen
8919,VLY,Buy,3.295244,8.274444,2.805662,haxorjimduggen
3059,IS3L.DE,Buy,2.196719,-1.686751,1.698277,haxorjimduggen
10558,IQQH.DE,Buy,1.464516,-15.682892,0.971028,haxorjimduggen
100001,ETH,Buy,0.198044,1721.870956,2.837275,haxorjimduggen
6434,GOOGL,Buy,1.464553,79.98,2.07277,haxorjimduggen
9753,GSL,Buy,0.366138,5.7,0.304328,haxorjimduggen
3101,IEF,Buy,1.830691,-7.298,1.334523,haxorjimduggen
7004,FMG.ASX,Buy,1.098415,-25.483333,0.643638,haxorjimduggen
3419,SXRL.DE,Buy,3.661382,0.515,2.893995,haxorjimduggen
100003,XRP,Buy,1.241209,447.79056,5.346642,haxorjimduggen
8739,ICLN,Buy,2.562968,-36.438571,1.281028,haxorjimduggen
6084,EXEL,Buy,0.732276,78.29,1.026653,haxorjimduggen
4467,XCX5.L,Buy,1.098415,6.893333,0.923291,haxorjimduggen
3719,IUS7.DE,Buy,1.098415,1.643333,0.877944,haxorjimduggen
3203,SVITZR.CO,None,0.0,0.0,0.033168,haxorjimduggen
4123,PAM,Buy,0.732276,350.32,2.593093,haxorjimduggen
4387,SW,Buy,1.464553,21.2575,1.396482,haxorjimduggen
3048,IEML.L,Buy,1.098415,-0.266667,0.861447,haxorjimduggen
3952,IUSU.DE,Buy,2.929106,0.97375,2.325762,haxorjimduggen
10636,IUSS.DE,Buy,1.098415,0.353333,0.866802,haxorjimduggen
3950,IUSM.DE,Buy,1.830691,-3.35,1.391357,haxorjimduggen
3954,IS0R.DE,Buy,1.830691,1.002,1.454008,haxorjimduggen
3428,84X0.DE,Buy,1.098415,-3.933333,0.829776,haxorjimduggen
100057,FLR,Buy,0.001684,4.347826,0.001382,haxorjimduggen
5569,MAERSKB.CO,Buy,1.464553,5.2325,1.211928,haxorjimduggen
3653,MRK.DE,Buy,0.732276,-3.885,0.553462,haxorjimduggen
6345,NMIH,Buy,0.366138,21.1,0.348667,haxorjimduggen
3063,IDEM.L,Buy,0.366138,-10.99,0.256275,haxorjimduggen
28,NSDQ100,Sell,83.005155,-88.873211,3.009748,arturshapoval
1346,OGZDL.L,Buy,1.156167,-76.82,0.311789,arturshapoval
1352,MNODL.L,Buy,0.578083,-95.52,0.03013,arturshapoval
1360,SGGD.L,Buy,0.578083,-66.18,0.227453,arturshapoval
1454,BIIB,Buy,3.468038,-35.334711,2.609049,arturshapoval
2687,EVR.L,Buy,0.578083,-36.22,0.428946,arturshapoval
6279,SSSS,Buy,10.550486,-50.0526,1.119778,arturshapoval
100032,XTZ,Buy,17.415727,-13.361628,18.266353,cryptoanalyzer
100017,ADA,Buy,14.726189,-44.865616,9.82908,cryptoanalyzer
100058,GALA,Buy,0.045002,-32.95,0.036528,cryptoanalyzer
100060,CHZ,Buy,28.452437,-43.761012,19.371218,cryptoanalyzer
100039,COMP,Buy,13.500563,-58.873667,6.721587,cryptoanalyzer
100043,DOGE,Buy,23.400976,59.354615,45.143848,cryptoanalyzer
100018,MIOTA,Buy,0.204759,23.186813,0.305356,cryptoanalyzer
100071,REN,Buy,2.250094,-88.22,0.320882,cryptoanalyzer
100053,BAT,Buy,0.297754,38.097051,0.351025,hossa182
100052,BICO,Buy,1.193706,47.127172,1.499293,hossa182
100081,AMP,Buy,1.193116,-20.252,0.812266,hossa182
100089,ENS,Buy,0.447412,84.081121,0.703094,hossa182
100042,YFI,Buy,0.596492,94.91244,0.992523,hossa182
100058,GALA,Buy,0.894819,98.698641,1.517841,hossa182
100061,HBAR,Buy,0.894467,414.418626,3.928051,hossa182
100049,APE,Buy,0.596546,25.618512,0.639726,hossa182
100090,UMA,Buy,0.596558,33.553,0.680146,hossa182
100075,CELO,Buy,0.556923,3.716954,0.493107,hossa182
100007,ETC,Buy,0.596444,-10.672028,0.454835,hossa182
100099,KNC,Buy,0.59654,30.930928,0.666773,hossa182
100080,SHIBxM,Buy,0.89467,38.307817,1.056345,hossa182
100048,MANA,Buy,0.596546,78.587572,0.909476,hossa182
100047,ATOM,Buy,0.74562,-4.368454,0.608716,hossa182
100051,ENJ,Buy,0.4474,34.902729,0.515245,hossa182
100073,STORJ,Buy,0.596552,6.889069,0.544349,hossa182
100077,QNT,Buy,0.596552,93.786938,0.98689,hossa182
100088,CTSI,Buy,1.193014,36.067066,1.385782,hossa182
100032,XTZ,Buy,0.596552,107.885079,1.058687,hossa182
100016,IMX,Buy,0.596528,25.226261,0.637709,hossa182
100026,TRX,Buy,24.309511,-12.382419,18.182922,hossa182
100045,FIL,Buy,1.161934,19.978128,1.190089,hossa182
100022,EOS,Buy,0.59654,-4.633139,0.485661,hossa182
100060,CHZ,Buy,0.894825,46.329951,1.117809,hossa182
100005,LTC,Buy,0.298279,73.414,0.441573,hossa182
100065,FTM,Buy,1.193116,18.074,1.202633,hossa182
100056,POL,Buy,1.193104,56.551566,1.594527,hossa182
100011,SKL,Buy,0.894837,55.023333,1.184233,hossa182
100002,BCH,Buy,0.596552,38.430384,0.704978,hossa182
100037,DOT,Buy,0.596439,96.940388,1.002759,hossa182
100063,SOL,Buy,0.447347,12.329973,0.428979,hossa182
100076,SUSHI,Buy,0.596552,152.95153,1.288195,hossa182
100062,DYDX,Buy,0.596552,79.706797,0.915185,hossa182
100009,CRO,Buy,0.447556,88.415553,0.71988,hossa182
100018,MIOTA,Buy,0.447412,130.671076,0.881044,hossa182
100054,BNT,Buy,0.596552,22.488225,0.62379,hossa182
100001,ETH,Buy,1.193038,43.941356,1.466007,hossa182
100087,BAND,Buy,0.596558,51.564,0.771871,hossa182
100064,THETA,Buy,0.298148,8.725839,0.276733,hossa182
100084,SAND,Buy,0.298273,151.811036,0.641187,hossa182
100041,UNI,Buy,0.596558,102.35,1.030509,hossa182
100008,API3,Buy,0.596373,17.137313,0.596361,hossa182
100000,BTC,Buy,0.447281,5.969831,0.404631,hossa182
100055,OGN,Buy,0.149133,35.437417,0.172429,hossa182
100038,MKR,Buy,0.298279,28.672,0.327644,hossa182
100072,SNX,Buy,2.386231,-48.877,1.041418,hossa182
100079,FET,Buy,0.298267,20.960838,0.307997,hossa182
100067,1INCH,Buy,0.447406,41.909118,0.542012,hossa182
100069,ANKR,Buy,0.745662,35.077684,0.859848,hossa182
100066,GRT,Buy,0.894765,53.550284,1.172886,hossa182
100043,DOGE,Buy,0.298255,139.663173,0.610218,hossa182
100082,AXS,Buy,0.149133,38.449538,0.176264,hossa182
100078,BAL,Buy,0.596552,58.694587,0.808177,hossa182
100039,COMP,Buy,0.298273,117.834357,0.554672,hossa182
100068,CRV,Buy,0.745536,235.818137,2.137318,hossa182
100040,LINK,Buy,0.298273,127.222544,0.578577,hossa182
100046,ALGO,Buy,0.298273,227.814556,0.834715,hossa182
100094,LPT,Buy,0.298273,27.748555,0.325287,hossa182
100085,AVAX,Buy,1.193116,-19.082,0.824183,hossa182
100050,LRC,Buy,1.193116,-43.4195,0.576296,hossa182
100065,FTM,Buy,5.043606,330.264052,10.847479,el_crypto
100074,ZRX,Buy,8.83376,-19.758486,3.543214,el_crypto
100079,FET,Buy,15.810418,331.317554,34.087341,el_crypto
100085,AVAX,Buy,4.997455,143.693931,6.087602,el_crypto
100089,ENS,Buy,5.162279,159.770115,6.703217,el_crypto
100094,LPT,Buy,4.910428,59.72073,3.920426,el_crypto
100095,COTI,Buy,6.625913,43.084577,4.739049,el_crypto
100096,JASMY,Buy,13.973095,52.684722,10.664508,el_crypto
100098,HNT,Buy,16.73686,23.737493,10.352087,el_crypto
100334,RENDER,Buy,6.324484,3.302477,3.265791,el_crypto
1005,AMZN,Buy,5.168823,130.01875,4.831491,diogocostarocha
6681,ELF,Buy,3.682787,37.464912,2.057286,diogocostarocha
100000,BTC,Buy,0.775324,257.116667,1.125173,diogocostarocha
1003,META,Buy,7.782116,300.117894,12.653535,diogocostarocha
4148,SHOP,Buy,3.876618,213.976667,4.946255,diogocostarocha
1832,AMD,Buy,12.598813,29.425068,6.626348,diogocostarocha
100001,ETH,Buy,0.775324,136.425,0.744908,diogocostarocha
7991,PLTR,Buy,5.621096,641.752874,16.943628,diogocostarocha
1137,NVDA,Buy,6.202588,662.507292,19.219547,diogocostarocha
1111,TSLA,Buy,5.491875,225.668235,7.268122,diogocostarocha
4237,VTI,Buy,2.907463,45.844444,1.723179,diogocostarocha
5634,ENPH,Buy,9.045441,-4.725714,3.502125,diogocostarocha
1021,INTC,Buy,3.876618,-16.558333,1.314505,diogocostarocha
1484,PYPL,Buy,4.522721,53.575714,2.822595,diogocostarocha
100017,ADA,Buy,3.999506,72.472618,2.803191,diogocostarocha
3000,SPY,Buy,2.649022,47.846341,1.591558,diogocostarocha
5201,CRSR,Buy,4.522527,-36.594425,1.165292,diogocostarocha
1004,MSFT,Buy,2.584412,85.665,1.949925,diogocostarocha
1042,NKE,Buy,6.461029,-2.226,2.56715,diogocostarocha
1002,GOOG,Buy,3.230515,98.46,2.605379,diogocostarocha
1494,WBA,Buy,0.969154,-45.266667,0.215561,diogocostarocha
1029,PG,Buy,6.359023,-2.401429,6.212275,pierren2023
1035,WMT,Buy,14.080694,1.873548,14.358277,pierren2023
1136,LMT,Buy,14.372392,-5.080557,13.655294,pierren2023
1137,NVDA,Buy,24.063634,-6.609109,22.494822,pierren2023
1461,COST,Buy,10.192606,5.178253,10.730699,pierren2023
1696,AZO,Buy,17.287459,3.806621,17.962759,pierren2023
1709,RSG,Buy,1.816864,-4.575,1.735407,pierren2023
100000,BTC,Buy,4.626008,21.850637,5.642232,pierren2023
27,SPX500,Sell,2.916726,-34.734075,1.420925,amerharky
28,NSDQ100,Sell,1.201285,-2.430567,1.187321,amerharky
32,GER40,Sell,1.257568,-2.100968,1.247149,amerharky
1010,BA,Buy,1.122505,8.547407,1.234287,amerharky
1203,BAYN.DE,Buy,0.409658,-20.34581,0.330551,amerharky
1494,WBA,Buy,0.190964,4.952582,0.203027,amerharky
1603,BMY,Buy,0.587523,-1.239853,0.58778,amerharky
1969,SEDG,Buy,0.090492,-4.269513,0.087754,amerharky
2019,BP.L,Buy,0.517858,-6.061784,0.492789,amerharky
2077,SBRY.L,Buy,0.071496,-1.519842,0.071324,amerharky
2083,SN.L,Buy,0.156293,-19.775975,0.127014,amerharky
2167,AML.L,Buy,0.095442,-16.445288,0.080783,amerharky
2402,9988.HK,Buy,0.185612,-49.360364,0.095215,amerharky
2423,2013.HK,Buy,0.043525,-10.124827,0.039627,amerharky
